Date,Time,Sender_account,Receiver_account,Amount,Laundering_type,Cycle_ID,Cycle_Length,Hop_Number
2022-10-09,04:37:23,2407184317,2833895088,1707.19,Normal_Group,317,4,2
2022-10-13,11:58:08,2833895088,3195757605,10285.77,Normal_Group,317,4,3
2022-11-01,21:27:26,3195757605,2833895088,5166.66,Normal_Group,317,4,4
2022-10-07,21:28:33,3758384358,2734552996,9704.65,Normal_Group,318,4,1
2022-10-13,19:34:44,2734552996,3758384358,3133.84,Normal_Group,318,4,2
2022-10-16,15:08:29,3758384358,7709645734,6634.44,Normal_Group,318,4,3
2022-12-03,15:40:47,7709645734,3758384358,10862.86,Normal_Group,318,4,4
2022-10-07,13:36:54,6660614645,8487135934,2666.32,Normal_Group,319,4,1
2022-10-09,09:41:57,8487135934,6660614645,5104.5,Normal_Group,319,4,2
2022-10-09,20:12:30,6660614645,3441320604,3068.31,Normal_Group,319,4,3
2022-10-12,11:42:10,3441320604,6660614645,2553.45,Normal_Group,319,4,4
2022-10-14,03:06:29,2630400829,3261760243,18004.11,Normal_Mutual,320,4,1
2022-11-08,13:01:34,3261760243,2630400829,18360.37,Normal_Mutual,320,4,2
2023-02-15,11:22:10,2630400829,4337462451,331368.51,Normal_Plus_Mutual,320,4,3
2023-07-15,10:35:38,4337462451,2630400829,20292.66,Normal_Plus_Mutual,320,4,4
2022-12-02,09:07:25,6434719668,748713148,56290.51,Normal_Mutual,321,4,1
2023-01-05,10:01:08,748713148,6434719668,57194.61,Normal_Mutual,321,4,2
2023-01-14,22:19:32,6434719668,1360484575,827400.66,Normal_Plus_Mutual,321,4,3
2023-02-14,21:16:29,1360484575,6434719668,48266.95,Normal_Plus_Mutual,321,4,4
2022-10-07,14:50:21,8537288551,6643322391,741.62,Normal_Group,322,4,1
2022-10-16,09:54:52,6643322391,8537288551,253.15,Normal_Group,322,4,2
2022-10-18,16:30:58,8537288551,3967783435,12602.71,Normal_Group,322,4,3
2022-10-24,18:07:00,3967783435,8537288551,796.29,Normal_Group,322,4,4
2022-10-08,10:44:09,5042890102,3898771964,3103.09,Normal_Group,323,4,1
2022-10-11,11:14:12,3898771964,5042890102,2712.64,Normal_Group,323,4,2
2022-10-13,09:01:14,5042890102,1062642960,1825.35,Normal_Group,323,4,3
2022-10-18,11:56:19,1062642960,5042890102,3068.46,Normal_Group,323,4,4
2022-10-07,17:38:45,5126476939,6198523009,8850.69,Normal_Group,324,4,1
2022-10-11,12:05:41,6198523009,5126476939,434.57,Normal_Group,324,4,2
2022-10-13,17:47:56,5126476939,5010245005,3638.76,Normal_Group,324,4,3
2022-10-20,20:01:21,5010245005,5126476939,9031.8,Normal_Group,324,4,4
2022-10-08,10:41:31,6345198198,2332858734,5411.81,Normal_Group,325,4,1
2022-10-14,17:48:59,2332858734,6345198198,1407.97,Normal_Group,325,4,2
2022-10-16,17:12:52,6345198198,4586279457,11674.62,Normal_Group,325,4,3
2022-11-16,19:30:09,4586279457,6345198198,5153.45,Normal_Group,325,4,4
2022-10-07,11:19:27,6482235799,3606734702,6296.7,Normal_Group,326,4,1
2022-10-12,22:25:17,3606734702,6482235799,5399.37,Normal_Group,326,4,2
2022-10-13,16:24:08,6482235799,5058565569,3275.88,Normal_Group,326,4,3
2022-10-15,21:47:38,5058565569,6482235799,5650.24,Normal_Group,326,4,4
2022-10-07,18:54:40,4528021946,8698508635,13664.6,Normal_Group,327,4,1
2022-10-16,19:15:31,8698508635,4528021946,684.55,Normal_Group,327,4,2
2022-10-28,18:44:48,4528021946,3313593984,6326.27,Normal_Group,327,4,3
2023-01-19,23:31:03,3313593984,4528021946,15819.66,Normal_Group,327,4,4
2022-10-08,12:23:40,5825782232,686372723,5320.54,Normal_Group,328,4,1
2022-10-23,23:28:30,686372723,5825782232,716.7,Normal_Group,328,4,2
2022-10-24,15:14:50,5825782232,7384925644,275.01,Normal_Group,328,4,3
2022-10-27,11:37:21,7384925644,5825782232,5589.47,Normal_Group,328,4,4
2022-10-07,15:01:17,2363570472,5913577967,2277.04,Normal_Group,329,4,1
2022-10-08,11:52:30,5913577967,2363570472,1902.11,Normal_Group,329,4,2
2022-10-09,05:53:51,2363570472,6188432295,8042.98,Normal_Group,329,4,3
2022-10-09,09:37:29,6188432295,2363570472,2595.58,Normal_Group,329,4,4
2022-10-07,17:37:10,2139787828,8449533592,2294.31,Normal_Group,330,4,1
2022-10-07,19:53:37,8449533592,2139787828,461.93,Normal_Group,330,4,2
2022-10-08,10:21:01,2139787828,4426838717,3846.76,Normal_Group,330,4,3
2022-11-02,22:30:03,4426838717,2139787828,2442.41,Normal_Group,330,4,4
2022-10-09,08:23:53,6925950145,6200328108,20057.14,Normal_Mutual,331,4,1
2022-10-10,09:04:45,6200328108,6925950145,20657.5,Normal_Mutual,331,4,2
2023-01-15,13:10:19,6925950145,2791624004,373973.98,Normal_Plus_Mutual,331,4,3
2023-05-15,09:41:56,2791624004,6925950145,18783.63,Normal_Plus_Mutual,331,4,4
2022-10-08,20:20:57,4102881718,5407108651,15679.09,Normal_Mutual,332,4,1
2022-10-16,14:54:48,5407108651,4102881718,15386.79,Normal_Mutual,332,4,2
2023-01-15,21:48:11,4102881718,6043760465,130457.94,Normal_Plus_Mutual,332,4,3
2023-05-15,15:40:09,6043760465,4102881718,12866.16,Normal_Plus_Mutual,332,4,4
2022-10-08,09:34:36,1712828717,9877872813,1643.51,Normal_Group,333,4,1
2022-10-18,11:03:58,9877872813,1712828717,6132.15,Normal_Group,333,4,2
2022-10-21,23:35:51,1712828717,1147626090,197.95,Normal_Group,333,4,3
2023-02-22,08:26:42,1147626090,1712828717,1730.41,Normal_Group,333,4,4
2022-10-08,00:41:26,417590431,4290035884,1296.53,Normal_Group,334,4,1
2022-10-09,08:52:00,4290035884,417590431,6487.99,Normal_Group,334,4,2
2022-10-11,14:58:14,417590431,3653150871,4084.62,Normal_Group,334,4,3
2022-10-15,08:35:32,3653150871,417590431,1294.03,Normal_Group,334,4,4
2022-10-09,23:23:38,268764613,9078536150,36585.93,Normal_Mutual,335,4,1
2022-11-02,17:09:53,9078536150,268764613,36707.37,Normal_Mutual,335,4,2
2023-02-10,17:56:33,268764613,7106768658,303356.05,Normal_Plus_Mutual,335,4,3
2023-06-10,08:24:17,7106768658,268764613,29990.36,Normal_Plus_Mutual,335,4,4
2022-10-08,09:18:03,2557737337,2198543732,1763.74,Normal_Group,336,4,1
2022-10-08,16:18:19,2198543732,2557737337,3671.66,Normal_Group,336,4,2
2022-10-10,00:04:08,2557737337,3131313983,1310.29,Normal_Group,336,4,3
2022-10-16,15:12:31,3131313983,2557737337,1852.57,Normal_Group,336,4,4
2022-10-07,13:40:13,9432180260,3424878395,7060.69,Normal_Group,337,4,1
2022-10-08,20:17:25,3424878395,9432180260,377.8,Normal_Group,337,4,2
2022-10-08,21:58:47,9432180260,162272164,1094.25,Normal_Group,337,4,3
2022-11-20,18:59:16,162272164,9432180260,7655.54,Normal_Group,337,4,4
2022-10-07,12:34:50,5793273539,2710108791,8727.06,Normal_Group,338,4,1
2022-10-14,09:01:49,2710108791,5793273539,1450.91,Normal_Group,338,4,2
2022-10-15,19:56:16,5793273539,9579254789,18878.33,Normal_Group,338,4,3
2022-10-25,19:30:26,9579254789,5793273539,7558.52,Normal_Group,338,4,4
2022-10-07,16:11:56,2897935353,774831471,5728.83,Normal_Group,339,4,1
2022-10-17,09:54:34,774831471,2897935353,5146.71,Normal_Group,339,4,2
2022-10-18,17:23:16,2897935353,8334105660,4321.69,Normal_Group,339,4,3
2022-12-04,19:10:04,8334105660,2897935353,6862.9,Normal_Group,339,4,4
2022-10-07,21:45:40,7412020777,1923303620,1116.84,Normal_Group,340,4,1
2022-10-13,19:03:24,1923303620,7412020777,2399.78,Normal_Group,340,4,2
2022-10-14,12:56:14,7412020777,4061563836,4128.43,Normal_Group,340,4,3
2023-08-17,06:35:46,4061563836,7412020777,1089.3,Normal_Group,340,4,4
2022-10-07,10:46:10,4307611300,606064149,556.8,Normal_Group,341,4,1
2022-10-17,09:12:03,606064149,4307611300,10483.58,Normal_Group,341,4,2
2022-10-25,09:32:57,4307611300,8101992535,1439.26,Normal_Group,341,4,3
2023-05-28,12:41:39,8101992535,4307611300,652.29,Normal_Group,341,4,4
2022-10-08,13:12:21,531041847,6273874867,4240.25,Normal_Group,342,4,1
2022-10-12,04:56:52,6273874867,531041847,1260.69,Normal_Group,342,4,2
2022-10-13,13:24:37,531041847,7548110500,3803.79,Normal_Group,342,4,3
2022-10-18,12:34:11,7548110500,531041847,5039.89,Normal_Group,342,4,4
2022-10-08,08:53:59,4262107285,1076210805,5366.7,Normal_Group,343,4,1
2022-11-03,12:54:38,1076210805,4262107285,3207.72,Normal_Group,343,4,2
2022-11-08,20:56:35,4262107285,4845236576,7714.91,Normal_Group,343,4,3
2022-11-11,16:38:12,4845236576,4262107285,5337.46,Normal_Group,343,4,4
2022-10-07,19:16:12,4630941384,5518313674,519.09,Normal_Group,344,4,1
2022-10-10,22:16:16,5518313674,4630941384,6520.27,Normal_Group,344,4,2
2022-10-11,23:54:29,4630941384,1087074448,8698.86,Normal_Group,344,4,3
2022-12-26,19:18:57,1087074448,4630941384,543.19,Normal_Group,344,4,4
2022-10-07,14:15:40,4418870109,53523648,914.45,Normal_Group,345,4,1
2022-10-13,19:55:16,53523648,4418870109,906.03,Normal_Group,345,4,2
2022-10-15,10:09:49,4418870109,8750762374,10018.25,Normal_Group,345,4,3
2022-12-04,16:43:53,8750762374,4418870109,740.36,Normal_Group,345,4,4
2022-10-07,22:28:53,8687258534,5310756523,3412.35,Normal_Group,346,4,1
2022-10-08,22:17:26,5310756523,8687258534,1962.47,Normal_Group,346,4,2
2022-10-20,12:29:42,8687258534,853324983,7418.18,Normal_Group,346,4,3
2022-10-26,09:39:25,853324983,8687258534,3392.1,Normal_Group,346,4,4
2022-10-07,19:21:49,370175550,3608455552,27212.47,Normal_Mutual,347,4,1
2022-11-08,21:49:21,3608455552,370175550,26716.99,Normal_Mutual,347,4,2
2022-12-11,23:07:45,370175550,5271370650,23984.75,Normal_Mutual,347,4,3
2023-01-24,10:03:30,5271370650,370175550,23726.84,Normal_Mutual,347,4,4
2022-10-07,12:06:22,4939108392,8592277065,10083.23,Normal_Group,348,4,1
2022-10-12,17:10:55,8592277065,4939108392,1537.21,Normal_Group,348,4,2
2022-10-12,23:46:22,4939108392,9316287776,2829.41,Normal_Group,348,4,3
2022-10-25,18:37:02,9316287776,4939108392,8795.18,Normal_Group,348,4,4
2022-10-08,15:36:49,6647888917,7415920424,10576.78,Normal_Group,349,4,1
2022-10-20,20:18:16,7415920424,6647888917,3757.63,Normal_Group,349,4,2
2022-11-16,09:24:15,6647888917,3625021983,2154.79,Normal_Group,349,4,3
2022-12-23,13:57:14,3625021983,6647888917,8924.75,Normal_Group,349,4,4
2022-10-08,09:01:11,50536287,71510041,2645.74,Normal_Group,350,4,1
2022-10-09,00:31:00,71510041,50536287,3134.53,Normal_Group,350,4,2
2022-10-10,13:30:00,50536287,1836991412,5054.74,Normal_Group,350,4,3
2022-10-10,19:54:08,1836991412,50536287,2268.73,Normal_Group,350,4,4
2022-10-08,21:03:42,339071784,7307625014,14372.16,Normal_Mutual,351,4,1
2022-10-24,08:00:58,7307625014,339071784,14360.78,Normal_Mutual,351,4,2
2023-02-05,19:05:11,339071784,8602448966,154799.96,Normal_Plus_Mutual,351,4,3
2023-05-05,01:37:35,8602448966,339071784,12722.46,Normal_Plus_Mutual,351,4,4
2022-10-07,21:45:26,7333542229,7670306352,47208.67,Normal_Mutual,352,4,1
2022-11-04,10:27:34,7670306352,7333542229,46451.87,Normal_Mutual,352,4,2
2023-03-19,14:37:54,7333542229,1615365727,990225.62,Normal_Plus_Mutual,352,4,3
2023-07-19,21:22:28,1615365727,7333542229,50445.08,Normal_Plus_Mutual,352,4,4
2022-10-11,19:59:33,9510294768,7254510873,9877.67,Normal_Mutual,353,4,1
2022-11-19,21:21:19,7254510873,9510294768,9894.62,Normal_Mutual,353,4,2
2023-01-22,07:35:16,9510294768,3625373758,185707.63,Normal_Plus_Mutual,353,4,3
2023-06-22,07:15:07,3625373758,9510294768,10156.93,Normal_Plus_Mutual,353,4,4
2022-10-08,13:08:34,5000602806,9497912044,6715.2,Normal_Group,354,4,1
2022-10-12,12:21:21,9497912044,5000602806,2375.57,Normal_Group,354,4,2
2022-10-16,11:47:55,5000602806,8280371784,3159.93,Normal_Group,354,4,3
2022-10-26,09:15:06,8280371784,5000602806,7624.15,Normal_Group,354,4,4
2022-10-07,12:32:14,2896677429,7352635472,19108.83,Normal_Mutual,355,4,1
2022-11-03,13:06:26,7352635472,2896677429,19447.64,Normal_Mutual,355,4,2
2023-05-21,13:41:20,2896677429,3872980620,254961.76,Normal_Plus_Mutual,355,4,3
2023-06-21,05:47:09,3872980620,2896677429,18351.93,Normal_Plus_Mutual,355,4,4
2022-11-18,19:32:49,1652013105,4037092795,28869.76,Normal_Mutual,356,4,1
2022-12-18,14:31:56,4037092795,1652013105,29197.61,Normal_Mutual,356,4,2
2023-03-06,01:20:30,1652013105,5551151300,279971.69,Normal_Plus_Mutual,356,4,3
2023-08-06,23:20:07,5551151300,1652013105,26592.44,Normal_Plus_Mutual,356,4,4
2022-10-07,12:58:58,8544620861,3798163620,6401.14,Normal_Group,357,4,1
2022-10-21,14:53:20,3798163620,8544620861,1490.43,Normal_Group,357,4,2
2022-10-24,12:29:45,8544620861,2350223351,3322.49,Normal_Group,357,4,3
2022-11-21,15:46:10,2350223351,8544620861,6269.8,Normal_Group,357,4,4
2022-10-08,03:21:57,8759116670,529342035,489.66,Normal_Group,358,4,1
2022-10-08,23:55:17,529342035,8759116670,5568.12,Normal_Group,358,4,2
2022-10-09,23:37:27,8759116670,4023294613,2141.94,Normal_Group,358,4,3
2023-01-31,23:54:25,4023294613,8759116670,578.61,Normal_Group,358,4,4
2022-10-07,13:08:42,9416949366,8264100893,4562.29,Normal_Group,359,4,1
2022-10-14,11:07:55,8264100893,9416949366,1783.71,Normal_Group,359,4,2
2022-10-15,11:23:16,9416949366,7967643545,547.16,Normal_Group,359,4,3
2022-10-22,15:48:13,7967643545,9416949366,4201.93,Normal_Group,359,4,4
2022-10-07,11:04:13,2657142247,4908949299,5521.9,Normal_Group,360,4,1
2022-10-12,13:49:03,4908949299,2657142247,2688.31,Normal_Group,360,4,2
2022-10-14,08:59:29,2657142247,7786510757,14794.5,Normal_Group,360,4,3
2022-10-19,18:42:41,7786510757,2657142247,4639.8,Normal_Group,360,4,4
2022-10-07,15:47:46,5216531044,5032745881,13569.9,Normal_Group,361,4,1
2022-10-08,08:48:03,5032745881,5216531044,2067.32,Normal_Group,361,4,2
2022-10-08,16:30:45,5216531044,5168371205,2676.93,Normal_Group,361,4,3
2022-10-25,15:16:50,5168371205,5216531044,14528.05,Normal_Group,361,4,4
2022-10-07,20:49:42,1004291387,6422622464,231.2,Normal_Group,362,4,1
2022-10-10,08:10:43,6422622464,1004291387,2355.87,Normal_Group,362,4,2
2022-10-15,23:09:25,1004291387,7227377253,408.68,Normal_Group,362,4,3
2022-10-19,20:38:03,7227377253,1004291387,210.59,Normal_Group,362,4,4
2022-10-07,12:48:53,9099928806,7050466687,6457.02,Normal_Group,363,4,1
2022-10-08,16:18:39,7050466687,9099928806,4394.68,Normal_Group,363,4,2
2022-10-09,21:44:54,9099928806,6418017902,11464.27,Normal_Group,363,4,3
2022-10-20,23:10:40,6418017902,9099928806,5213.79,Normal_Group,363,4,4
2022-10-08,19:55:35,1442568656,5127801516,9354.89,Normal_Group,364,4,1
2022-10-13,05:24:04,5127801516,1442568656,2794.15,Normal_Group,364,4,2
2022-10-13,18:12:29,1442568656,3180424105,9482.24,Normal_Group,364,4,3
2022-10-16,08:07:06,3180424105,1442568656,9360.22,Normal_Group,364,4,4
2022-10-07,20:03:28,9704476784,7625988263,13408.85,Normal_Group,365,4,1
2022-10-11,08:15:03,7625988263,9704476784,3548.78,Normal_Group,365,4,2
2022-10-16,12:21:31,9704476784,5489028932,1072.98,Normal_Group,365,4,3
2022-10-17,06:27:47,5489028932,9704476784,12940.74,Normal_Group,365,4,4
2022-10-08,05:40:16,4272788423,8439342015,3209.08,Normal_Group,366,4,1
2022-10-10,13:36:45,8439342015,4272788423,1088.25,Normal_Group,366,4,2
2022-10-12,23:30:52,4272788423,7233301908,1278.26,Normal_Group,366,4,3
2023-01-05,08:05:06,7233301908,4272788423,3450.95,Normal_Group,366,4,4
2022-10-07,15:35:05,4594125641,4880363766,2809.54,Normal_Group,367,4,1
2022-10-13,19:51:24,4880363766,4594125641,2161.56,Normal_Group,367,4,2
2022-10-16,12:06:23,4594125641,5526529911,3013.47,Normal_Group,367,4,3
2022-11-02,20:50:44,5526529911,4594125641,2259.28,Normal_Group,367,4,4
2022-10-07,11:47:26,5782689214,3920418641,7982.67,Normal_Group,368,4,1
2022-10-10,13:40:16,3920418641,5782689214,6893.42,Normal_Group,368,4,2
2022-10-11,09:07:03,5782689214,8872379308,9069.41,Normal_Group,368,4,3
2022-10-24,12:22:13,8872379308,5782689214,7595.93,Normal_Group,368,4,4
2022-10-07,13:36:56,4723534222,976844058,53557.38,Normal_Mutual,369,4,1
2022-11-29,06:48:54,976844058,4723534222,52861.92,Normal_Mutual,369,4,2
2022-12-12,14:37:08,4723534222,3211287045,49783.6,Normal_Mutual,369,4,3
2023-01-25,19:20:27,3211287045,4723534222,49607.23,Normal_Mutual,369,4,4
2022-10-10,08:04:35,3319540511,2696998062,7095.77,Normal_Mutual,370,4,1
2022-11-07,20:54:54,2696998062,3319540511,6986.46,Normal_Mutual,370,4,2
2022-11-10,14:12:04,3319540511,4139102700,6711.23,Normal_Mutual,370,4,3
2022-12-25,13:56:14,4139102700,3319540511,6838.14,Normal_Mutual,370,4,4
2022-10-07,16:25:18,2109155123,2615413844,36905.32,Normal_Mutual,371,4,1
2022-10-26,12:21:46,2615413844,2109155123,38193.83,Normal_Mutual,371,4,2
2022-11-01,12:47:09,2109155123,4732426954,35044.59,Normal_Mutual,371,4,3
2022-12-12,10:13:15,4732426954,2109155123,35600.63,Normal_Mutual,371,4,4
2022-10-07,13:55:31,8054751831,9162277346,2797.7,Normal_Group,372,4,1
2022-10-14,18:18:47,9162277346,8054751831,5466.61,Normal_Group,372,4,2
2022-10-15,09:36:58,8054751831,8071438097,1773.15,Normal_Group,372,4,3
2022-11-08,17:01:40,8071438097,8054751831,2680.27,Normal_Group,372,4,4
2022-10-07,14:41:23,2207144112,7355972203,6759.84,Normal_Group,373,4,1
2022-10-12,14:06:16,7355972203,2207144112,8673.66,Normal_Group,373,4,2
2022-10-12,17:50:54,2207144112,9944059922,2617.27,Normal_Group,373,4,3
2022-10-18,19:17:07,9944059922,2207144112,6792.44,Normal_Group,373,4,4
2022-10-07,17:14:45,1355240562,8034679771,2125.88,Normal_Group,374,4,1
2022-10-14,11:46:47,8034679771,1355240562,3635.49,Normal_Group,374,4,2
2022-10-18,12:45:25,1355240562,135336048,8318.6,Normal_Group,374,4,3
2022-11-04,16:21:49,135336048,1355240562,1707.44,Normal_Group,374,4,4
2022-10-07,11:40:23,5607311289,6599750390,2750.23,Normal_Group,375,4,1
2022-10-13,16:29:36,6599750390,5607311289,13239.24,Normal_Group,375,4,2
2022-10-13,21:20:19,5607311289,9714140795,3786.55,Normal_Group,375,4,3
2022-10-27,21:22:41,9714140795,5607311289,2394.45,Normal_Group,375,4,4
2022-10-08,15:52:09,2988932539,3192107730,10858.26,Normal_Group,376,4,1
2022-10-12,22:56:56,3192107730,2988932539,4339.28,Normal_Group,376,4,2
2022-10-14,20:07:14,2988932539,384322183,601.22,Normal_Group,376,4,3
2022-10-15,16:45:28,384322183,2988932539,9209.4,Normal_Group,376,4,4
2022-10-14,18:18:26,540606298,9411016707,7452.39,Normal_Mutual,377,4,1
2022-11-08,21:57:56,9411016707,540606298,7464.18,Normal_Mutual,377,4,2
2022-12-23,21:11:45,540606298,1739381725,128790.02,Normal_Plus_Mutual,377,4,3
2023-01-23,14:12:30,1739381725,540606298,6476.22,Normal_Plus_Mutual,377,4,4
2022-11-08,15:17:02,5150498545,510359490,27107.53,Normal_Mutual,378,4,1
2022-12-28,11:58:26,510359490,5150498545,26809.91,Normal_Mutual,378,4,2
2023-03-11,16:27:55,5150498545,7043756894,361337.97,Normal_Plus_Mutual,378,4,3
2023-04-11,16:11:47,7043756894,5150498545,26584.01,Normal_Plus_Mutual,378,4,4
2022-10-07,21:39:44,1978680474,9273222453,11832.41,Normal_Mutual,379,4,1
2022-10-20,10:23:50,9273222453,1978680474,12174.58,Normal_Mutual,379,4,2
2023-05-15,21:24:17,1978680474,2305364566,209311.06,Normal_Plus_Mutual,379,4,3
2023-06-15,14:13:34,2305364566,1978680474,12168.08,Normal_Plus_Mutual,379,4,4
2022-10-07,12:50:00,6026526172,9232728841,1698.25,Normal_Group,380,4,1
2022-10-08,11:21:10,9232728841,6026526172,1062.98,Normal_Group,380,4,2
2022-10-08,16:35:51,6026526172,9083499914,6068.73,Normal_Group,380,4,3
2022-12-23,10:54:35,9083499914,6026526172,1975.76,Normal_Group,380,4,4
2022-10-07,16:13:39,2852051772,1314304467,1785.21,Normal_Group,381,4,1
2022-10-08,14:46:33,1314304467,2852051772,1592.7,Normal_Group,381,4,2
2022-10-11,13:41:14,2852051772,5074834237,1610.83,Normal_Group,381,4,3
2022-10-28,23:09:23,5074834237,2852051772,2140.63,Normal_Group,381,4,4
2022-10-08,08:25:41,7745777825,3549487581,2705.84,Normal_Group,382,4,1
2022-10-08,11:24:15,3549487581,7745777825,6141.36,Normal_Group,382,4,2
2022-10-08,21:05:49,7745777825,7317880699,3517.53,Normal_Group,382,4,3
2022-10-11,17:08:53,7317880699,7745777825,2581.27,Normal_Group,382,4,4
2022-10-07,21:53:42,9151353049,9783392430,7923.88,Normal_Group,383,4,1
2022-10-09,23:42:31,9783392430,9151353049,4283.04,Normal_Group,383,4,2
2022-10-12,02:15:44,9151353049,2607890341,1791.19,Normal_Group,383,4,3
2022-10-15,13:25:31,2607890341,9151353049,8289.04,Normal_Group,383,4,4
2022-10-07,18:04:28,8790056935,5367947182,8943.49,Normal_Mutual,384,4,1
2022-10-08,00:05:33,5367947182,8790056935,8753.07,Normal_Mutual,384,4,2
2022-12-01,18:25:55,8790056935,986711951,108941.99,Normal_Plus_Mutual,384,4,3
2023-02-01,18:27:45,986711951,8790056935,7317.84,Normal_Plus_Mutual,384,4,4
2022-10-08,11:19:02,396374472,4941564375,569.17,Normal_Group,385,4,1
2022-10-10,02:39:37,4941564375,396374472,2673.51,Normal_Group,385,4,2
2022-10-18,16:50:56,396374472,6909981859,2464.12,Normal_Group,385,4,3
2022-10-25,14:43:36,6909981859,396374472,602.11,Normal_Group,385,4,4
2022-10-07,19:04:37,5070642909,6326732457,8392.72,Normal_Mutual,386,4,1
2022-11-04,09:06:35,6326732457,5070642909,8335.13,Normal_Mutual,386,4,2
2023-04-19,20:51:28,5070642909,1660960792,83896.57,Normal_Plus_Mutual,386,4,3
2023-06-19,01:05:25,1660960792,5070642909,8042.57,Normal_Plus_Mutual,386,4,4
2022-10-07,13:56:12,5696016272,1972685385,6514.21,Normal_Group,387,4,1
2022-10-18,12:17:07,1972685385,5696016272,5700.36,Normal_Group,387,4,2
2022-10-23,14:52:26,5696016272,6009423776,254.75,Normal_Group,387,4,3
2022-10-24,12:25:50,6009423776,5696016272,7785.4,Normal_Group,387,4,4
2022-10-08,23:15:12,816163294,3811469901,56588.23,Normal_Mutual,388,4,1
2022-11-24,10:33:16,3811469901,816163294,57135.59,Normal_Mutual,388,4,2
2022-12-02,14:01:04,816163294,6963281591,66152.34,Normal_Mutual,388,4,3
2023-01-23,12:41:43,6963281591,816163294,66632.45,Normal_Mutual,388,4,4
2022-12-02,23:43:23,7092434610,6875114185,16239.79,Normal_Mutual,389,4,1
2023-01-09,03:31:34,6875114185,7092434610,16171.04,Normal_Mutual,389,4,2
2023-04-26,21:02:47,7092434610,7269502900,189500.18,Normal_Plus_Mutual,389,4,3
2023-05-26,15:04:41,7269502900,7092434610,17285.42,Normal_Plus_Mutual,389,4,4
2023-02-23,22:31:23,6891751690,9697103681,34903.68,Normal_Mutual,390,4,1
2023-03-28,11:02:08,9697103681,6891751690,34782.96,Normal_Mutual,390,4,2
2023-04-10,05:59:34,6891751690,9040168521,559413.48,Normal_Plus_Mutual,390,4,3
2023-07-10,21:23:50,9040168521,6891751690,34177.79,Normal_Plus_Mutual,390,4,4
2022-10-07,15:47:10,8681517024,1091469401,1241.65,Normal_Group,391,4,1
2022-10-07,17:25:16,1091469401,8681517024,1734.38,Normal_Group,391,4,2
2022-10-10,08:25:49,8681517024,439063006,1765.33,Normal_Group,391,4,3
2022-10-17,22:57:05,439063006,8681517024,1331.17,Normal_Group,391,4,4
2022-10-07,12:56:50,3221983588,1336239843,14252.36,Normal_Group,392,4,1
2022-10-18,13:14:12,1336239843,3221983588,2203.73,Normal_Group,392,4,2
2022-11-05,08:59:48,3221983588,5127297093,4106.53,Normal_Group,392,4,3
2022-12-18,23:42:50,5127297093,3221983588,12433.69,Normal_Group,392,4,4
2022-10-07,22:45:44,4919852286,3121632276,2869.37,Normal_Group,393,4,1
2022-10-27,18:27:12,3121632276,4919852286,435.72,Normal_Group,393,4,2
2022-10-28,22:30:00,4919852286,3109683043,4381.27,Normal_Group,393,4,3
2022-11-11,09:46:11,3109683043,4919852286,2464.34,Normal_Group,393,4,4
2022-10-07,10:36:37,757928908,6083019593,1626.05,Normal_Group,394,4,1
2022-10-09,18:06:10,6083019593,757928908,2522.57,Normal_Group,394,4,2
2022-10-12,04:08:18,757928908,395577562,4355.77,Normal_Group,394,4,3
2023-06-25,21:43:16,395577562,757928908,1883.38,Normal_Group,394,4,4
2022-10-07,16:05:25,2357599526,8966469325,10479.1,Normal_Group,395,4,1
2022-10-07,21:15:35,8966469325,2357599526,2869.29,Normal_Group,395,4,2
2022-10-08,08:14:32,2357599526,3129473095,8663.23,Normal_Group,395,4,3
2022-10-17,21:59:10,3129473095,2357599526,9567.84,Normal_Group,395,4,4
2022-10-07,17:28:21,8535122087,8261512428,3463.48,Normal_Group,396,4,1
2022-10-07,20:41:47,8261512428,8535122087,1058.62,Normal_Group,396,4,2
2022-10-08,08:18:53,8535122087,4345140405,2005.73,Normal_Group,396,4,3
2022-10-11,12:24:25,4345140405,8535122087,4021.92,Normal_Group,396,4,4
2022-10-07,18:14:33,8569687956,1880959758,6673.07,Normal_Group,397,4,1
2022-10-09,23:13:43,1880959758,8569687956,20334.98,Normal_Group,397,4,2
2022-10-10,13:01:01,8569687956,951576047,6324.82,Normal_Group,397,4,3
2022-10-12,07:15:16,951576047,8569687956,5588.33,Normal_Group,397,4,4
2022-10-08,08:06:36,409707192,9147513581,8041.1,Normal_Mutual,398,4,1
2022-11-20,12:42:34,9147513581,409707192,8059.37,Normal_Mutual,398,4,2
2023-05-23,19:34:19,409707192,4274573576,96340.62,Normal_Plus_Mutual,398,4,3
2023-07-23,04:48:53,4274573576,409707192,9409.93,Normal_Plus_Mutual,398,4,4
2022-10-08,12:59:59,4728492996,3750969099,6519.97,Normal_Group,399,4,1
2022-10-10,19:24:43,3750969099,4728492996,1122.05,Normal_Group,399,4,2
2022-10-10,23:51:22,4728492996,3485634100,5658.9,Normal_Group,399,4,3
2022-10-14,11:40:39,3485634100,4728492996,7589.51,Normal_Group,399,4,4
2022-10-07,12:25:58,2828854769,4350657360,4284.9,Normal_Group,400,4,1
2022-10-09,08:35:41,4350657360,2828854769,1228.05,Normal_Group,400,4,2
2022-10-09,18:30:17,2828854769,8740272572,2013.99,Normal_Group,400,4,3
