Receiver_account,Duration,Date,Time,Total_amount,Sender_account,Sender_count,Payment_currency,Received_currency,Amount,Laundering_type,Payment_type
5715771307,23 hours,2022-12-26,21:33:54,2133025.0999999996,9737182086,16,UK pounds,UK pounds,14076.57,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,21:37:21,2133025.0999999996,8764770471,16,UK pounds,UK pounds,7407.52,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,21:46:04,2133025.0999999996,8065068451,16,UK pounds,UK pounds,14065.77,Normal_Fan_In,ACH
5715771307,23 hours,2022-12-26,21:47:40,2133025.0999999996,6928726842,16,UK pounds,UK pounds,16386.36,Normal_Fan_In,ACH
5715771307,23 hours,2022-12-26,21:52:43,2133025.0999999996,8563759252,16,UK pounds,UK pounds,5328.76,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,21:58:07,2133025.0999999996,6830106798,16,UK pounds,UK pounds,8717.79,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,22:01:06,2133025.0999999996,5375961943,16,UK pounds,UK pounds,8979.87,Normal_Fan_In,Debit card
5715771307,23 hours,2022-12-26,22:04:35,2133025.0999999996,6830106798,16,UK pounds,UK pounds,8545.52,Normal_Fan_In,ACH
5715771307,23 hours,2022-12-26,22:26:14,2133025.0999999996,2246927453,16,UK pounds,UK pounds,18439.22,Normal_Fan_In,Debit card
5715771307,23 hours,2022-12-26,22:31:53,2133025.0999999996,7516282145,16,UK pounds,UK pounds,5355.98,Normal_Fan_In,Debit card
5715771307,23 hours,2022-12-26,22:33:26,2133025.0999999996,1485132036,16,UK pounds,UK pounds,5532.01,Normal_Fan_In,Cheque
5715771307,23 hours,2022-12-26,22:39:22,2133025.0999999996,8065068451,16,UK pounds,UK pounds,14094.22,Normal_Fan_In,Cheque
5715771307,23 hours,2022-12-26,22:40:31,2133025.0999999996,936118120,16,UK pounds,UK pounds,20068.98,Normal_Fan_In,ACH
5715771307,23 hours,2022-12-26,22:44:33,2133025.0999999996,8764770471,16,UK pounds,UK pounds,7398.86,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,22:46:02,2133025.0999999996,7516282145,16,UK pounds,UK pounds,5342.45,Normal_Fan_In,Cheque
5715771307,23 hours,2022-12-26,22:52:28,2133025.0999999996,8065068451,16,UK pounds,UK pounds,14090.94,Normal_Fan_In,ACH
5715771307,23 hours,2022-12-26,22:54:03,2133025.0999999996,1946521439,16,UK pounds,UK pounds,12053.09,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,23:00:50,2133025.0999999996,8563759252,16,UK pounds,UK pounds,5310.8,Normal_Fan_In,Cheque
5715771307,23 hours,2022-12-26,23:12:57,2133025.0999999996,5375961943,16,UK pounds,UK pounds,9051.11,Normal_Fan_In,ACH
5715771307,23 hours,2022-12-26,23:32:10,2133025.0999999996,613235092,16,UK pounds,UK pounds,12622.73,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,23:42:01,2133025.0999999996,8764770471,16,UK pounds,UK pounds,7386.13,Normal_Fan_In,Debit card
5715771307,23 hours,2022-12-26,23:42:22,2133025.0999999996,7516282145,16,UK pounds,UK pounds,5307.48,Normal_Fan_In,Debit card
5715771307,23 hours,2022-12-26,23:56:16,2133025.0999999996,7516282145,16,UK pounds,UK pounds,5300.46,Normal_Fan_In,Debit card
5715771307,23 hours,2022-12-26,23:56:42,2133025.0999999996,1946521439,16,UK pounds,UK pounds,11987.66,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,09:45:32,2133025.0999999996,5375961943,16,UK pounds,UK pounds,8912.11,Normal_Fan_In,Debit card
5715771307,23 hours,2022-12-26,09:48:22,2133025.0999999996,7516282145,16,UK pounds,UK pounds,5299.7,Normal_Fan_In,Cheque
5715771307,23 hours,2022-12-26,09:54:28,2133025.0999999996,1485132036,16,UK pounds,UK pounds,5531.45,Normal_Fan_In,ACH
5715771307,23 hours,2022-12-26,10:00:46,2133025.0999999996,2535767565,16,UK pounds,UK pounds,6836.39,Normal_Fan_In,Cheque
5715771307,23 hours,2022-12-26,10:11:57,2133025.0999999996,936118120,16,UK pounds,UK pounds,19711.48,Normal_Fan_In,Credit card
5715771307,23 hours,2022-12-26,10:12:22,2133025.0999999996,5375961943,16,UK pounds,UK pounds,9084.04,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,00:18:10,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6440.73,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,00:23:41,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7709.72,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,00:31:01,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18551.69,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,01:14:55,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5503.45,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,01:16:48,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7684.88,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,01:31:43,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12201.33,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,01:46:51,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21727.54,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,02:21:34,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11713.43,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,03:18:38,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10396.75,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,04:30:01,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10466.59,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,04:37:00,2000132.0999999996,82834970,17,UK pounds,UK pounds,7760.88,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,04:37:05,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13826.37,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,05:04:24,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10433.54,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,05:20:10,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13854.23,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,05:23:02,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5617.3,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,05:33:06,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21839.35,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,06:26:32,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7714.08,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,06:45:47,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5558.35,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,06:55:39,2000132.0999999996,82834970,17,UK pounds,UK pounds,7791.26,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,07:20:23,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10746.77,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,07:22:45,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10723.87,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,08:11:57,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7659.33,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,08:12:46,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5519.61,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,08:20:54,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21823.53,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,08:23:20,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21904.43,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,08:28:38,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10443.3,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,08:41:28,2000132.0999999996,9784269317,17,UK pounds,UK pounds,22006.41,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,08:44:07,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5527.42,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,08:50:08,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10706.74,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,08:50:13,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13679.27,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,08:55:26,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10663.81,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,08:57:50,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21814.03,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,09:07:18,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21755.24,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,09:07:40,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11628.66,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,09:23:59,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5532.81,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,09:24:12,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10458.99,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,09:24:57,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5565.15,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,09:40:12,2000132.0999999996,82834970,17,UK pounds,UK pounds,7782.21,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,09:44:07,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11601.07,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,10:03:06,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5543.61,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,10:04:05,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13926.7,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,10:04:38,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13661.72,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,10:07:16,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12365.64,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,10:09:11,2000132.0999999996,9784269317,17,UK pounds,UK pounds,22152.42,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,10:09:40,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10367.82,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,10:18:41,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21867.86,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,10:23:43,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12364.32,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,10:24:54,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10347.83,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,10:25:07,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13819.16,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,10:29:13,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7813.03,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,10:50:56,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21888.98,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,10:58:48,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12345.83,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,11:00:44,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6478.0,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,11:17:50,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12365.64,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,11:19:01,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10414.59,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,11:20:20,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10528.42,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,11:21:54,2000132.0999999996,7026401148,17,UK pounds,UK pounds,5031.98,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,11:31:22,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5676.31,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,11:33:04,2000132.0999999996,82834970,17,UK pounds,UK pounds,7755.1,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,11:35:08,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18440.93,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,11:37:08,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11670.23,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,11:41:08,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7718.24,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,11:49:49,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18699.75,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,11:56:10,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10744.96,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,11:59:15,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7684.18,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,12:03:36,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5560.08,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,12:06:43,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5475.88,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,12:12:39,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5581.09,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,12:15:02,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12272.09,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,12:29:58,2000132.0999999996,82834970,17,UK pounds,UK pounds,7670.91,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,12:30:27,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18425.16,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,12:36:29,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6362.2,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,12:43:42,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12383.28,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,12:44:58,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11707.6,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,12:52:13,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7758.54,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,13:10:13,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10465.91,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,13:26:52,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18503.1,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,13:33:35,2000132.0999999996,7026401148,17,UK pounds,UK pounds,5002.01,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,13:38:03,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10341.44,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,14:07:14,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6431.75,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,14:08:40,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18541.58,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,14:13:25,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7649.13,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,14:17:00,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7762.24,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,14:27:05,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5516.67,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,14:28:37,2000132.0999999996,82834970,17,UK pounds,UK pounds,7698.38,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,14:35:54,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7678.84,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,14:37:51,2000132.0999999996,7026401148,17,UK pounds,UK pounds,4991.84,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,14:46:20,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10499.09,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,14:52:32,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11675.64,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,14:52:43,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13690.05,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,15:01:40,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5647.16,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,15:01:49,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13765.11,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,15:01:53,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12270.21,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,15:04:21,2000132.0999999996,7026401148,17,UK pounds,UK pounds,5013.75,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,15:10:48,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13389.6,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,15:11:48,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10393.5,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,15:31:52,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5636.86,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,15:34:12,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7760.19,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,15:38:05,2000132.0999999996,7026401148,17,UK pounds,UK pounds,4973.93,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,15:45:38,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10432.79,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,15:47:02,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13599.37,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,15:54:03,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10683.69,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,15:57:18,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7768.73,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,15:57:51,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10401.12,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,16:01:52,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18549.59,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,16:05:53,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10715.39,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,16:07:05,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6412.22,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,16:09:29,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6398.83,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,16:15:58,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11724.87,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,16:22:18,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11720.95,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,16:23:59,2000132.0999999996,7026401148,17,UK pounds,UK pounds,4932.23,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,16:31:46,2000132.0999999996,7026401148,17,UK pounds,UK pounds,4982.05,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,16:41:41,2000132.0999999996,82834970,17,UK pounds,UK pounds,7776.64,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,16:50:51,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13675.75,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,16:54:30,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13659.93,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,16:56:40,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7734.05,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,16:58:10,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7798.21,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,17:05:19,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10398.81,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,17:06:15,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5505.8,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,17:08:51,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5531.77,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,17:09:30,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6461.64,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,17:16:20,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5575.1,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,17:23:56,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10543.06,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,17:29:32,2000132.0999999996,82834970,17,UK pounds,UK pounds,7730.87,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,17:34:06,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10442.55,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,17:38:44,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5607.72,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,17:50:03,2000132.0999999996,8885348661,17,UK pounds,UK pounds,10398.23,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,17:54:15,2000132.0999999996,8155058105,17,UK pounds,UK pounds,5521.74,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,18:06:21,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6408.74,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,18:14:03,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13583.98,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,18:16:52,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18448.21,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,18:18:33,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13589.01,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,18:21:47,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7694.93,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,18:21:51,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12280.9,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,18:28:04,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11784.45,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,18:45:15,2000132.0999999996,3863621592,17,UK pounds,UK pounds,7673.69,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,18:45:21,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6485.37,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,18:59:33,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13730.45,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,19:01:41,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13635.42,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,19:01:54,2000132.0999999996,82834970,17,UK pounds,UK pounds,7701.84,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,19:14:57,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13461.64,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,19:20:25,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7666.8,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,19:23:27,2000132.0999999996,1821105171,17,UK pounds,UK pounds,10443.95,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,19:23:38,2000132.0999999996,9329577234,17,UK pounds,UK pounds,5700.79,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,19:28:05,2000132.0999999996,5091059643,17,UK pounds,UK pounds,11748.77,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,19:37:26,2000132.0999999996,7026401148,17,UK pounds,UK pounds,4928.88,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,19:43:10,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18641.38,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,19:45:50,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6458.31,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,20:09:30,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10691.01,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,20:25:43,2000132.0999999996,2277791624,17,UK pounds,UK pounds,18735.69,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,20:27:05,2000132.0999999996,82834970,17,UK pounds,UK pounds,7675.95,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,20:35:21,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21813.32,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,20:43:06,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13495.04,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,20:59:00,2000132.0999999996,7026401148,17,UK pounds,UK pounds,5030.03,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,21:22:18,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7662.68,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,21:29:14,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7729.2,Normal_Fan_In,Cheque
5903728342,6 days,2022-11-11,21:35:47,2000132.0999999996,2550035951,17,UK pounds,UK pounds,13690.12,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,21:39:45,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10674.75,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,21:41:38,2000132.0999999996,7026401148,17,UK pounds,UK pounds,4953.12,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,21:41:43,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12308.43,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,21:45:56,2000132.0999999996,7026401148,17,UK pounds,UK pounds,4965.51,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,21:58:22,2000132.0999999996,5791787745,17,UK pounds,UK pounds,12452.78,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,22:02:19,2000132.0999999996,6189446821,17,UK pounds,UK pounds,7801.72,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,22:05:24,2000132.0999999996,4441510456,17,UK pounds,UK pounds,13682.92,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,22:06:24,2000132.0999999996,2606261100,17,UK pounds,UK pounds,6417.17,Normal_Fan_In,Credit card
5903728342,6 days,2022-11-11,22:10:26,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10778.09,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,22:24:39,2000132.0999999996,3400221683,17,UK pounds,UK pounds,10768.51,Normal_Fan_In,Debit card
5903728342,6 days,2022-11-11,22:27:58,2000132.0999999996,82834970,17,UK pounds,UK pounds,7720.63,Normal_Fan_In,ACH
5903728342,6 days,2022-11-11,22:33:44,2000132.0999999996,9784269317,17,UK pounds,UK pounds,21950.18,Normal_Fan_In,Debit card
